, ,Home & Away,Finals,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0
,Venue,Attendance,GM,Ave.,Attendance,GM,Ave.
0,Brunswick St,169000,8,21125,,,
1,Corio Oval,108100,8,13513,,,
2,Junction Oval,155000,8,19375,,,
3,Lake Oval,196000,8,24500,25000.0,1.0,25000.0
4,M.C.G.,138671,8,17334,97432.0,3.0,32477.0
5,Princes Park,202770,8,25346,26000.0,1.0,26000.0
6,Punt Rd,183000,8,22875,,,
7,Victoria Park,147000,8,18375,,,
8,Windy Hill,176000,8,22000,22300.0,1.0,22300.0
