,0,1,2,3
0,Lowest Home & Away Crowds,,,
1,4000,North Melbourne v Footscray,Arden St,1943.0
2,4000,South Melbourne v Footscray,Princes Park,1943.0
3,4500,North Melbourne v Hawthorn,Arden St,1943.0
4,5000,Melbourne v Hawthorn,Punt Rd,1943.0
5,5000,Melbourne v Collingwood,Punt Rd,1943.0
6,5000,North Melbourne v Melbourne,Arden St,1943.0
7,5000,North Melbourne v St Kilda,Arden St,1943.0
8,5000,Collingwood v Melbourne,Victoria Park,1943.0
9,5250,Collingwood v North Melbourne,Victoria Park,1943.0
10,6000,St Kilda v Hawthorn,Toorak Park,1943.0
11,6000,St Kilda v Essendon,Toorak Park,1943.0
12,6000,St Kilda v Fitzroy,Toorak Park,1943.0
13,6000,South Melbourne v Melbourne,Princes Park,1943.0
14,6000,South Melbourne v St Kilda,Princes Park,1943.0
15,6000,South Melbourne v Collingwood,Princes Park,1943.0
16,6000,Footscray v Essendon,Western Oval,1943.0
17,6500,Collingwood v Fitzroy,Victoria Park,1943.0
18,7000,Hawthorn v Essendon,Glenferrie Oval,1943.0
19,7000,North Melbourne v South Melbourne,Arden St,1943.0
20,7000,North Melbourne v Carlton,Arden St,1943.0
