,0,1,2,3
0,Lowest Home & Away Crowds,,,
1,5830,Greater Western Sydney v Adelaide,Sydney Showground,2013.0
2,6324,Greater Western Sydney v West Coast,Sydney Showground,2013.0
3,6601,Greater Western Sydney v Port Adelaide,Sydney Showground,2013.0
4,6832,Greater Western Sydney v Gold Coast,Manuka Oval,2013.0
5,7132,Greater Western Sydney v Western Bulldogs,Manuka Oval,2013.0
6,7615,Melbourne v Brisbane Lions,Marrara Oval,2013.0
7,7809,Greater Western Sydney v Geelong,Sydney Showground,2013.0
8,7850,Western Bulldogs v Port Adelaide,Marrara Oval,2013.0
9,8308,Greater Western Sydney v Melbourne,Sydney Showground,2013.0
10,10265,North Melbourne v Port Adelaide,Bellerive Oval,2013.0
11,10513,Hawthorn v Greater Western Sydney,York Park,2013.0
12,10552,Gold Coast v Fremantle,Carrara,2013.0
13,10783,Greater Western Sydney v Essendon,Sydney Showground,2013.0
14,10891,Gold Coast v North Melbourne,Carrara,2013.0
15,11092,Greater Western Sydney v St Kilda,Manuka Oval,2013.0
16,11197,Richmond v Gold Coast,Cazaly's Stadium,2013.0
17,11332,Gold Coast v Port Adelaide,Carrara,2013.0
18,12314,Greater Western Sydney v Richmond,Sydney Showground,2013.0
19,12619,Hawthorn v Fremantle,York Park,2013.0
20,12961,Gold Coast v Brisbane Lions,Carrara,2013.0
