,0,1,2,3
0,Lowest Home & Away Crowds,,,
1,7007,Fitzroy v North Melbourne,Junction Oval,1972.0
2,7191,North Melbourne v South Melbourne,Arden St,1972.0
3,7451,Fitzroy v South Melbourne,Junction Oval,1972.0
4,8063,North Melbourne v Melbourne,Arden St,1972.0
5,8206,Hawthorn v North Melbourne,Glenferrie Oval,1972.0
6,9111,South Melbourne v North Melbourne,Waverley Park,1972.0
7,9154,South Melbourne v Footscray,Lake Oval,1972.0
8,9207,South Melbourne v Hawthorn,Lake Oval,1972.0
9,9302,North Melbourne v Footscray,Arden St,1972.0
10,9574,Fitzroy v Footscray,Waverley Park,1972.0
11,10200,North Melbourne v Hawthorn,Arden St,1972.0
12,10383,North Melbourne v Fitzroy,Arden St,1972.0
13,10405,South Melbourne v Melbourne,Lake Oval,1972.0
14,10681,North Melbourne v St Kilda,Arden St,1972.0
15,11046,Fitzroy v Geelong,Junction Oval,1972.0
16,11241,Melbourne v North Melbourne,M.C.G.,1972.0
17,11271,North Melbourne v Carlton,Arden St,1972.0
18,11425,North Melbourne v Richmond,Waverley Park,1972.0
19,12267,Geelong v North Melbourne,Kardinia Park,1972.0
20,12375,Hawthorn v Fitzroy,Waverley Park,1972.0
