,0,1,2,3
0,Highest Home & Away Crowds,,,
1,72659,Richmond v Collingwood,M.C.G.,1972.0
2,55825,Richmond v Essendon,M.C.G.,1972.0
3,50367,Essendon v Carlton,Waverley Park,1972.0
4,46471,Richmond v Carlton,M.C.G.,1972.0
5,44861,Collingwood v Essendon,Victoria Park,1972.0
6,44348,Richmond v St Kilda,M.C.G.,1972.0
7,41357,Melbourne v Essendon,M.C.G.,1972.0
8,40290,Collingwood v St Kilda,Waverley Park,1972.0
9,38154,Richmond v Melbourne,M.C.G.,1972.0
10,37070,Collingwood v Carlton,Victoria Park,1972.0
11,36986,Richmond v Footscray,M.C.G.,1972.0
12,36861,Hawthorn v Essendon,Waverley Park,1972.0
13,35106,Carlton v Collingwood,Princes Park,1972.0
14,35030,Essendon v Collingwood,Windy Hill,1972.0
15,33601,Carlton v Fitzroy,Princes Park,1972.0
16,33555,St Kilda v Richmond,Moorabbin Oval,1972.0
17,33364,Melbourne v Carlton,M.C.G.,1972.0
18,32416,Melbourne v Richmond,M.C.G.,1972.0
19,32048,Carlton v Hawthorn,Princes Park,1972.0
20,31547,St Kilda v Carlton,Moorabbin Oval,1972.0
