,0,1,2,3
0,Highest Home & Away Crowds,,,
1,72114,Melbourne v St Kilda,M.C.G.,1965.0
2,58808,Melbourne v Collingwood,M.C.G.,1965.0
3,56360,Richmond v Collingwood,M.C.G.,1965.0
4,51420,Melbourne v Essendon,M.C.G.,1965.0
5,51370,St Kilda v Collingwood,Moorabbin Oval,1965.0
6,44753,Melbourne v Geelong,M.C.G.,1965.0
7,43412,Richmond v St Kilda,M.C.G.,1965.0
8,41561,Carlton v Melbourne,Princes Park,1965.0
9,40576,Richmond v Carlton,M.C.G.,1965.0
10,39965,St Kilda v Essendon,Moorabbin Oval,1965.0
11,37223,Collingwood v Carlton,Victoria Park,1965.0
12,36839,Melbourne v Richmond,M.C.G.,1965.0
13,36730,Carlton v Collingwood,Princes Park,1965.0
14,36283,Richmond v Melbourne,M.C.G.,1965.0
15,36000,Hawthorn v Carlton,Glenferrie Oval,1965.0
16,35784,St Kilda v Carlton,Moorabbin Oval,1965.0
17,35500,Essendon v Carlton,Windy Hill,1965.0
18,35220,Richmond v South Melbourne,M.C.G.,1965.0
19,34945,Carlton v Geelong,Princes Park,1965.0
20,34900,Essendon v Collingwood,Windy Hill,1965.0
