,0,1,2,3
0,Highest Home & Away Crowds,,,
1,90508,Essendon v Collingwood,M.C.G.,2007.0
2,88468,Essendon v Richmond,M.C.G.,2007.0
3,85497,Geelong v Collingwood,M.C.G.,2007.0
4,77321,Collingwood v Carlton,M.C.G.,2007.0
5,70660,Melbourne v Collingwood,M.C.G.,2007.0
6,70569,Collingwood v Richmond,M.C.G.,2007.0
7,65531,Collingwood v Essendon,M.C.G.,2007.0
8,64710,Carlton v Essendon,M.C.G.,2007.0
9,64222,Sydney v Collingwood,Stadium Australia,2007.0
10,63842,Collingwood v Sydney,M.C.G.,2007.0
11,63369,Sydney v St Kilda,Stadium Australia,2007.0
12,62586,Sydney v West Coast,Stadium Australia,2007.0
13,61837,Richmond v Essendon,M.C.G.,2007.0
14,59847,Carlton v Richmond,M.C.G.,2007.0
15,57247,Collingwood v St Kilda,M.C.G.,2007.0
16,56341,Carlton v Collingwood,M.C.G.,2007.0
17,55019,Hawthorn v Essendon,M.C.G.,2007.0
18,53459,Carlton v Hawthorn,Docklands,2007.0
19,52047,Essendon v Hawthorn,M.C.G.,2007.0
20,51156,Essendon v Geelong,Docklands,2007.0
