,0,1,2,3
0,Lowest Home & Away Crowds,,,
1,8282,Fitzroy v Footscray,Junction Oval,1982.0
2,9987,Fitzroy v St Kilda,Junction Oval,1982.0
3,10034,Sydney v St Kilda,S.C.G.,1982.0
4,10530,Footscray v Hawthorn,Western Oval,1982.0
5,10887,North Melbourne v Melbourne,Arden St,1982.0
6,10955,St Kilda v North Melbourne,Moorabbin Oval,1982.0
7,11133,North Melbourne v Footscray,Waverley Park,1982.0
8,11289,Sydney v Footscray,S.C.G.,1982.0
9,11487,Footscray v Sydney,Western Oval,1982.0
10,11634,North Melbourne v Geelong,Arden St,1982.0
11,12221,Sydney v Geelong,S.C.G.,1982.0
12,12300,Fitzroy v Sydney,Junction Oval,1982.0
13,13467,Hawthorn v St Kilda,Princes Park,1982.0
14,13617,Sydney v Fitzroy,S.C.G.,1982.0
15,13908,Footscray v Fitzroy,Waverley Park,1982.0
16,14004,Footscray v Geelong,Western Oval,1982.0
17,14077,North Melbourne v Fitzroy,Arden St,1982.0
18,14087,Hawthorn v Melbourne,Princes Park,1982.0
19,14097,North Melbourne v Sydney,Arden St,1982.0
20,14523,Sydney v North Melbourne,S.C.G.,1982.0
