,0,1,2,3
0,Lowest Home & Away Crowds,,,
1,7016,Footscray v Fitzroy,Waverley Park,1973.0
2,8584,South Melbourne v Fitzroy,Lake Oval,1973.0
3,9148,Footscray v Geelong,Waverley Park,1973.0
4,9172,Fitzroy v Geelong,Junction Oval,1973.0
5,9411,North Melbourne v Melbourne,Waverley Park,1973.0
6,9413,South Melbourne v Hawthorn,Waverley Park,1973.0
7,9681,South Melbourne v Geelong,Lake Oval,1973.0
8,9886,Fitzroy v North Melbourne,Junction Oval,1973.0
9,9932,Hawthorn v South Melbourne,Glenferrie Oval,1973.0
10,10058,North Melbourne v South Melbourne,Waverley Park,1973.0
11,10119,Fitzroy v South Melbourne,Junction Oval,1973.0
12,10706,Fitzroy v Hawthorn,Junction Oval,1973.0
13,10725,South Melbourne v Richmond,Lake Oval,1973.0
14,10987,Footscray v Hawthorn,Western Oval,1973.0
15,11115,Footscray v South Melbourne,Western Oval,1973.0
16,11121,North Melbourne v Geelong,Arden St,1973.0
17,11492,Hawthorn v Footscray,Glenferrie Oval,1973.0
18,11701,Hawthorn v Geelong,Glenferrie Oval,1973.0
19,12373,Essendon v Footscray,Waverley Park,1973.0
20,12470,Hawthorn v North Melbourne,Glenferrie Oval,1973.0
