,0,1,2,3
0,Lowest Home & Away Crowds,,,
1,3000,South Melbourne v Geelong,Lake Oval,1922.0
2,4000,St Kilda v Richmond,Junction Oval,1922.0
3,5000,Melbourne v Fitzroy,Princes Park,1922.0
4,5000,Richmond v Fitzroy,Punt Rd,1922.0
5,8000,Collingwood v Geelong,Victoria Park,1922.0
6,8000,Geelong v Melbourne,Corio Oval,1922.0
7,8000,Geelong v South Melbourne,Corio Oval,1922.0
8,9850,Melbourne v South Melbourne,M.C.G.,1922.0
9,10000,St Kilda v Melbourne,Junction Oval,1922.0
10,10000,St Kilda v Carlton,Junction Oval,1922.0
11,10000,St Kilda v Geelong,Junction Oval,1922.0
12,10000,South Melbourne v Fitzroy,Lake Oval,1922.0
13,12000,St Kilda v Fitzroy,Junction Oval,1922.0
14,12000,Carlton v Geelong,Princes Park,1922.0
15,12000,Fitzroy v Melbourne,Brunswick St,1922.0
16,12000,Fitzroy v Geelong,Brunswick St,1922.0
17,12000,Geelong v Richmond,Corio Oval,1922.0
18,12000,Geelong v St Kilda,Corio Oval,1922.0
19,12000,Geelong v Collingwood,Corio Oval,1922.0
20,12000,Geelong v Essendon,Corio Oval,1922.0
