,0,1,2,3
0,Lowest Home & Away Crowds,,,
1,6354,North Melbourne v West Coast,Carrara,2008.0
2,9128,North Melbourne v St Kilda,Carrara,2008.0
3,10037,North Melbourne v Brisbane Lions,Carrara,2008.0
4,11373,Western Bulldogs v Port Adelaide,Marrara Oval,2008.0
5,11437,Melbourne v Sydney,Manuka Oval,2008.0
6,13550,Western Bulldogs v Sydney,Manuka Oval,2008.0
7,15124,Hawthorn v Adelaide,York Park,2008.0
8,15682,Hawthorn v Port Adelaide,York Park,2008.0
9,17958,Melbourne v West Coast,M.C.G.,2008.0
10,18875,Port Adelaide v Melbourne,Football Park,2008.0
11,19072,Port Adelaide v Fremantle,Football Park,2008.0
12,19378,Hawthorn v Western Bulldogs,York Park,2008.0
13,19423,Melbourne v Fremantle,M.C.G.,2008.0
14,19851,Port Adelaide v North Melbourne,Football Park,2008.0
15,19929,Hawthorn v Brisbane Lions,York Park,2008.0
16,20517,Port Adelaide v St Kilda,Football Park,2008.0
17,20846,Sydney v Fremantle,S.C.G.,2008.0
18,20923,Port Adelaide v Richmond,Football Park,2008.0
19,21293,Geelong v Fremantle,Kardinia Park,2008.0
20,21330,Melbourne v North Melbourne,M.C.G.,2008.0
