,0,1,2,3
0,Lowest Home & Away Crowds,,,
1,4500,North Melbourne v Melbourne,Arden St,1937.0
2,5000,Hawthorn v North Melbourne,Glenferrie Oval,1937.0
3,5500,Footscray v Geelong,Western Oval,1937.0
4,5800,Collingwood v Hawthorn,Victoria Park,1937.0
5,6000,Hawthorn v South Melbourne,Glenferrie Oval,1937.0
6,6000,Hawthorn v Geelong,Glenferrie Oval,1937.0
7,6000,North Melbourne v Essendon,Arden St,1937.0
8,6000,St Kilda v North Melbourne,Junction Oval,1937.0
9,6000,South Melbourne v Essendon,Lake Oval,1937.0
10,6000,Essendon v Hawthorn,Windy Hill,1937.0
11,7000,Essendon v Fitzroy,Windy Hill,1937.0
12,7300,Geelong v Hawthorn,Corio Oval,1937.0
13,7500,Hawthorn v Fitzroy,Glenferrie Oval,1937.0
14,7500,Hawthorn v Footscray,Glenferrie Oval,1937.0
15,8000,North Melbourne v Fitzroy,Arden St,1937.0
16,8000,North Melbourne v Footscray,Arden St,1937.0
17,8000,Carlton v Fitzroy,Princes Park,1937.0
18,8000,Footscray v Carlton,Western Oval,1937.0
19,8000,Geelong v Essendon,Corio Oval,1937.0
20,8000,Geelong v Fitzroy,Corio Oval,1937.0
