,0,1,2,3
0,Highest Home & Away Crowds,,,
1,85831,Collingwood v Carlton,M.C.G.,1994.0
2,85063,Carlton v Collingwood,M.C.G.,1994.0
3,76565,Collingwood v Essendon,M.C.G.,1994.0
4,75129,Essendon v Geelong,M.C.G.,1994.0
5,74330,Essendon v Collingwood,M.C.G.,1994.0
6,72932,Collingwood v North Melbourne,M.C.G.,1994.0
7,72216,North Melbourne v Collingwood,M.C.G.,1994.0
8,66555,Collingwood v Geelong,M.C.G.,1994.0
9,61983,Richmond v Collingwood,M.C.G.,1994.0
10,61231,Essendon v Carlton,M.C.G.,1994.0
11,61193,Essendon v Melbourne,M.C.G.,1994.0
12,52562,Richmond v Hawthorn,M.C.G.,1994.0
13,52342,Geelong v Collingwood,M.C.G.,1994.0
14,52199,Melbourne v Carlton,M.C.G.,1994.0
15,50227,Richmond v Carlton,M.C.G.,1994.0
16,50141,North Melbourne v Essendon,M.C.G.,1994.0
17,49878,Richmond v Footscray,M.C.G.,1994.0
18,49872,Melbourne v Collingwood,M.C.G.,1994.0
19,49354,Essendon v Hawthorn,M.C.G.,1994.0
20,47211,Collingwood v Melbourne,Waverley Park,1994.0
